,ID,SleeveLength,LowerClothingLength,Hat,WaistAccessories,Neckline,Cardigan,CoveringNavel,UpperF,LowerF,OuterF,UpperP,LowerP,OuterP,Gender
10602,00001996-01,0,4,0,0,2,1,1,1,2,7,1,3,7,1
10603,00002010-04,3,0,0,0,2,2,2,1,0,7,6,3,7,1
10604,00002011-01,0,4,0,0,2,1,0,1,1,7,1,3,7,1
10605,00002015-01,1,4,0,2,2,1,1,1,0,7,3,3,7,1
10606,00002015-02,1,4,0,0,2,1,1,1,0,7,3,3,7,1
10607,00002015-03,1,4,0,0,2,1,0,1,0,7,3,3,7,1
10608,00002016-04,1,4,0,0,2,1,1,1,0,7,1,3,7,1
10609,00002018-02,0,0,0,3,1,1,1,1,0,7,0,3,7,1
10610,00002022-02,0,0,0,3,2,1,1,1,2,7,1,3,7,1
10611,00002025-01,1,4,0,0,2,1,1,1,0,7,0,3,7,1
10612,00002030-01,1,0,0,3,2,1,1,1,0,7,1,3,7,1
10613,00002054-04,0,0,0,0,5,1,0,1,0,7,3,3,7,1
10614,00002054-05,0,4,0,0,5,1,0,1,0,7,1,3,7,1
10615,00002054-06,0,4,0,0,5,1,0,1,0,7,1,3,7,1
10616,00002063-01,0,4,0,0,2,1,0,1,1,7,1,3,7,1
10617,00002065-01,0,4,0,3,2,1,1,1,1,7,2,3,7,1
10618,00002071-06,1,0,0,3,2,1,1,1,1,7,3,3,7,1
10619,00002072-01,0,4,0,0,2,1,1,1,0,7,1,3,7,1
10620,00002075-03,1,4,2,1,2,1,1,1,1,7,3,3,7,1
10621,00002075-04,1,4,2,1,2,1,1,1,0,7,1,3,7,1
10622,00002076-03,3,0,0,0,2,1,0,1,2,7,3,3,7,1
10623,00002076-04,3,0,0,0,6,2,0,1,2,7,1,3,7,1
10624,00002085-03,3,4,1,3,2,1,1,1,2,7,3,3,7,1
10625,00002094-02,3,0,0,0,2,1,0,1,0,7,0,3,7,1
10626,00002094-03,3,0,0,0,2,1,0,1,0,7,0,3,7,1
10627,00002112-05,0,0,0,3,5,1,1,1,0,7,3,3,7,1
10628,00002112-06,0,0,0,3,6,2,2,1,0,7,3,3,7,1
10629,00002112-07,0,0,0,3,6,2,2,1,0,7,3,3,7,1
10630,00002112-08,0,0,0,3,5,1,1,1,0,7,3,3,7,1
10631,00002126-01,3,4,0,3,6,1,1,1,0,7,2,3,7,1
10632,00002128-03,0,0,1,0,5,1,0,1,0,7,1,3,7,1
10633,00002133-01,1,4,1,3,6,2,2,1,0,7,6,3,7,1
10634,00002133-02,1,4,0,3,0,1,1,1,1,7,6,3,7,1
10635,00002136-02,0,4,0,3,2,1,1,1,0,7,3,3,7,1
10636,00002142-02,0,0,0,0,2,1,0,1,0,7,0,3,7,1
10637,00002144-04,3,4,0,3,0,1,1,1,0,7,3,3,7,1
10638,00002144-05,3,4,0,3,0,1,1,1,0,7,3,3,7,1
10639,00002144-06,3,4,0,3,0,1,1,1,0,7,3,3,7,1
10640,00002150-04,0,4,0,0,2,1,0,1,0,7,1,3,7,1
10641,00002151-05,0,0,0,0,5,1,0,1,0,7,3,3,7,1
10642,00002151-06,0,0,0,0,5,1,0,1,0,7,3,3,7,1
10643,00002151-07,0,0,0,0,5,1,0,1,0,7,3,3,7,1
10644,00002151-08,0,0,0,0,5,1,0,1,0,7,3,3,7,1
10645,00002151-09,0,0,0,0,6,2,2,1,0,7,3,3,7,1
10646,00002152-03,3,4,0,3,2,1,1,1,1,7,3,3,7,1
10647,00002154-02,0,4,0,0,6,2,2,1,0,7,1,3,7,1
10648,00002154-03,0,0,0,0,2,1,0,1,0,7,1,3,7,1
10649,00002157-02,0,4,0,1,2,1,1,1,2,7,1,3,7,1
10650,00002157-05,0,4,1,0,1,1,0,1,0,7,1,3,7,1
10651,00002157-06,0,4,1,0,1,1,0,1,0,7,1,3,7,1
10652,00002158-02,1,4,0,3,2,1,1,1,1,7,2,3,7,1
10653,00002162-01,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10654,00002162-02,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10655,00002162-11,0,4,0,3,5,1,1,1,1,7,3,3,7,1
10656,00002162-12,0,0,0,0,5,1,1,1,0,7,3,3,7,1
10657,00002162-13,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10658,00002162-14,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10659,00002162-15,0,4,0,3,5,1,1,1,1,7,3,3,7,1
10660,00002162-16,0,4,0,3,5,1,1,1,1,7,3,3,7,1
10661,00002162-17,0,4,0,3,5,1,1,1,1,7,3,3,7,1
10662,00002162-18,0,0,0,0,5,1,1,1,1,7,3,3,7,1
10663,00002162-19,0,4,0,3,5,1,1,1,1,7,3,3,7,1
10664,00002162-20,0,4,0,3,5,1,1,1,1,7,3,3,7,1
10665,00002162-29,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10666,00002162-30,0,4,0,3,5,1,2,1,1,7,3,3,7,1
10667,00002162-31,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10668,00002162-32,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10669,00002162-33,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10670,00002162-34,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10671,00002162-35,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10672,00002162-36,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10673,00002162-46,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10674,00002162-49,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10675,00002162-52,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10676,00002162-58,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10677,00002162-59,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10678,00002162-60,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10679,00002162-61,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10680,00002162-62,0,0,0,0,5,1,1,1,0,7,3,3,7,1
10681,00002162-63,0,0,0,0,5,1,1,1,0,7,3,3,7,1
10682,00002162-64,0,0,0,0,5,1,1,1,0,7,3,3,7,1
10683,00002162-65,0,0,0,0,5,1,1,1,0,7,3,3,7,1
10684,00002162-70,0,4,0,3,5,1,1,1,1,7,3,3,7,1
10685,00002164-01,1,0,0,3,6,2,2,1,0,7,2,5,7,1
10686,00002164-02,1,0,1,3,6,2,2,1,0,7,2,5,7,1
10687,00002172-01,1,4,0,1,2,1,1,1,0,7,1,3,7,1
10688,00002174-03,1,0,2,3,2,1,1,5,2,7,3,3,7,1
10689,00002185-01,1,0,0,0,2,1,1,1,0,7,1,3,7,1
10690,00002186-03,0,4,0,0,6,2,2,1,1,7,6,3,7,1
10691,00002187-03,1,4,0,3,2,1,1,1,0,7,3,3,7,1
10692,00002187-04,1,4,0,3,2,1,1,1,0,7,3,3,7,1
10693,00002191-01,0,4,0,0,5,1,0,1,2,7,3,3,7,1
10694,00002201-01,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10695,00002201-02,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10696,00002201-05,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10697,00002201-06,0,0,0,0,5,1,1,1,0,7,3,3,7,1
10698,00002201-08,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10699,00002201-10,0,0,0,0,5,1,1,1,1,7,3,3,7,1
10700,00002201-12,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10701,00002201-13,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10702,00002201-14,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10703,00002201-15,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10704,00002201-16,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10705,00002201-17,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10706,00002201-18,0,0,0,0,5,1,1,1,1,7,3,3,7,1
10707,00002201-21,0,0,0,0,5,1,1,1,1,7,3,3,7,1
10708,00002201-22,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10709,00002201-23,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10710,00002201-30,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10711,00002201-31,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10712,00002201-33,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10713,00002201-34,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10714,00002201-35,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10715,00002201-36,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10716,00002201-37,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10717,00002201-38,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10718,00002201-40,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10719,00002201-41,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10720,00002201-43,0,4,0,3,5,1,1,1,1,7,3,3,7,1
10721,00002201-44,0,4,0,3,5,1,1,1,1,7,3,3,7,1
10722,00002201-45,0,4,0,3,5,1,1,1,1,7,3,3,7,1
10723,00002201-46,0,0,0,0,5,1,1,1,0,7,3,3,7,1
10724,00002201-47,0,0,0,0,5,1,1,1,0,7,3,3,7,1
10725,00002201-48,0,0,0,0,5,1,1,1,0,7,3,3,7,1
10726,00002202-01,0,4,0,0,2,1,1,1,1,7,1,3,7,1
10727,00002203-02,1,4,1,0,2,1,0,1,0,7,0,3,7,1
10728,00002203-03,1,4,0,0,2,1,0,1,0,7,0,3,7,1
10729,00002210-01,1,0,0,0,2,1,1,1,1,7,1,1,7,1
10730,00002214-02,1,0,0,0,2,1,0,1,0,7,1,3,7,1
10731,00002216-02,1,0,0,3,2,1,1,1,1,7,1,3,7,1
10732,00002219-02,1,0,0,0,2,1,1,1,0,7,1,3,7,1
10733,00002220-05,3,4,0,0,2,1,0,1,0,7,3,3,7,1
10734,00002220-06,3,4,0,0,2,1,2,1,0,7,3,3,7,1
10735,00002220-07,3,4,0,0,2,1,1,1,0,7,3,3,7,1
10736,00002226-02,1,3,0,3,6,2,2,1,1,7,3,3,7,1
10737,00002227-01,0,4,0,3,2,1,1,1,1,7,1,3,7,1
10738,00002233-05,1,0,1,0,0,1,1,1,0,7,3,3,7,1
10739,00002233-06,1,0,0,0,0,1,1,1,0,7,3,3,7,1
10740,00002233-07,1,0,0,0,0,1,1,1,0,7,3,3,7,1
10741,00002233-08,1,0,0,0,0,1,1,1,0,7,3,3,7,1
10742,00002247-02,3,4,0,0,6,2,0,1,0,7,2,3,7,1
10743,00002247-03,3,4,0,0,6,1,0,1,0,7,2,3,7,1
10744,00002254-01,1,4,0,3,2,1,1,1,0,7,1,3,7,1
10745,00002257-01,2,0,0,3,2,1,1,1,0,7,6,3,7,1
10746,00002257-02,2,0,0,3,2,1,1,1,0,7,6,3,7,1
10747,00002258-04,1,0,0,0,2,2,2,1,0,7,3,1,7,1
10748,00002259-05,1,4,0,3,2,1,1,1,1,7,3,3,7,1
10749,00002259-08,1,4,0,3,2,1,1,1,1,7,3,3,7,1
10750,00002260-01,0,0,0,0,2,1,0,1,0,7,6,3,7,1
10751,00002261-04,1,2,1,3,2,1,1,1,1,7,3,3,7,1
10752,00002263-03,1,4,0,0,2,1,1,1,0,7,0,3,7,1
10753,00002263-04,1,4,2,0,2,1,1,1,0,7,0,3,7,1
10754,00002271-04,1,4,0,3,6,2,2,1,1,7,2,3,7,1
10755,00002271-05,1,4,0,3,0,1,1,1,1,7,2,3,7,1
10756,00002271-06,1,4,0,3,0,1,1,1,1,7,2,3,7,1
10757,00002272-04,3,4,1,2,2,1,1,1,0,7,2,3,7,1
10758,00002272-05,3,4,1,2,2,1,1,1,0,7,2,3,7,1
10759,00002272-06,3,4,1,3,2,1,1,1,0,7,2,3,7,1
10760,00002272-07,3,4,1,2,2,1,1,1,0,7,2,3,7,1
10761,00002276-01,0,4,0,3,2,1,1,1,0,7,1,3,7,1
10762,00002278-01,1,0,0,3,2,1,1,1,2,7,1,3,7,1
10763,00002284-02,0,0,0,3,5,1,1,1,0,7,2,3,7,1
10764,00002288-01,1,4,0,3,6,2,2,1,1,7,5,5,7,1
10765,00002300-03,1,4,0,3,2,1,1,1,0,7,3,3,7,1
10766,00002300-04,1,4,0,3,2,1,1,1,0,7,3,3,7,1
10767,00002303-01,0,4,0,0,2,1,0,1,1,7,1,3,7,1
10768,00002308-03,3,4,0,3,2,1,1,1,0,7,1,3,7,1
10769,00002308-04,3,4,0,0,2,1,0,1,0,7,1,3,7,1
10770,00002309-03,3,0,0,3,2,1,1,1,2,7,3,3,7,1
10771,00002318-01,0,4,0,0,2,1,1,1,1,7,2,3,7,1
10772,00002322-01,1,4,0,0,2,1,0,1,0,7,1,3,7,1
10773,00002327-01,1,4,0,3,2,1,1,1,1,7,1,3,7,1
10774,00002328-01,1,0,0,0,2,1,0,1,0,7,3,3,7,1
10775,00002328-02,1,0,0,0,2,1,0,1,0,7,3,3,7,1
10776,00002340-01,0,4,0,3,2,1,1,1,2,7,3,3,7,1
10777,00002340-02,0,4,0,3,2,2,1,1,5,7,3,3,7,1
10778,00002340-04,0,4,0,0,2,1,1,1,5,7,3,3,7,1
10779,00002340-05,0,4,0,3,0,1,1,1,5,7,3,3,7,1
10780,00002353-02,1,4,0,0,2,1,0,1,0,7,1,3,7,1
10781,00002353-03,1,4,0,0,2,1,0,1,0,7,1,3,7,1
10782,00002353-04,1,4,0,0,2,1,0,1,0,7,1,3,7,1
10783,00002360-01,0,0,1,3,2,1,1,1,0,7,0,3,7,1
10784,00002361-02,3,4,1,0,2,1,0,1,0,7,1,3,7,1
10785,00002361-03,3,4,1,0,2,1,2,1,0,7,1,3,7,1
10786,00002362-01,3,0,0,0,2,1,1,5,2,7,2,3,7,1
10787,00002387-02,1,0,0,0,2,0,0,1,2,7,3,3,7,1
10788,00002393-02,0,3,0,3,5,1,1,1,1,7,3,3,7,1
10789,00002395-02,0,0,0,0,5,1,1,1,0,7,1,3,7,1
10790,00002399-04,0,4,0,3,5,1,1,1,0,7,1,3,7,1
10791,00002402-01,0,0,0,3,2,1,1,1,1,7,1,5,7,1
10792,00002407-01,0,0,0,0,2,1,1,1,0,7,1,3,7,1
10793,00002415-01,0,0,0,0,5,1,1,1,1,7,3,3,7,1
10794,00002415-02,0,4,0,0,5,1,1,1,0,4,3,3,3,1
10795,00002415-03,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10796,00002415-04,3,4,0,0,5,0,1,1,0,4,3,3,3,1
10797,00002415-05,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10798,00002415-06,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10799,00002415-07,0,4,0,3,2,0,1,1,0,7,3,3,7,1
10800,00002415-08,0,4,0,0,5,1,1,1,0,7,3,3,7,1
10801,00002415-09,0,0,0,0,5,1,1,1,0,7,3,3,7,1
10802,00002415-11,0,4,0,3,6,1,1,1,0,7,3,3,7,1
10803,00002415-15,0,4,0,3,6,2,2,1,0,7,3,3,7,1
10804,00002415-16,0,4,0,3,5,1,1,1,0,7,3,3,7,1
10805,00002415-17,0,0,0,0,5,1,1,1,0,7,3,3,7,1
10806,00002422-07,3,4,1,2,2,1,0,1,0,7,3,3,7,1
10807,00002422-08,3,4,1,0,2,1,0,1,0,7,3,3,7,1
10808,00002423-03,1,4,0,1,0,1,1,1,0,7,5,3,7,1
10809,00002423-04,1,4,0,3,0,1,1,1,0,7,5,3,7,1
10810,00002457-01,0,4,0,0,2,1,1,1,0,7,1,3,7,1
10811,00002460-01,1,2,0,0,2,1,1,1,1,7,3,3,7,1
10812,00002460-02,1,1,0,3,2,1,1,1,1,7,3,3,7,1
10813,00002478-04,3,4,0,3,2,1,1,1,0,7,3,3,7,1
10814,00002478-05,3,4,0,3,2,1,1,1,0,7,3,3,7,1
10815,00002478-07,3,4,0,3,2,1,1,1,0,7,3,3,7,1
10816,00002479-01,1,4,0,0,2,1,1,1,0,7,3,3,7,1
10817,00002479-02,1,4,0,0,2,1,0,1,1,7,3,5,7,1
10818,00002483-02,0,0,0,0,2,1,1,1,1,7,3,3,7,1
10819,00002492-01,0,4,1,0,2,1,1,1,5,7,3,3,7,1
10820,00002492-02,0,4,1,0,2,1,1,1,5,7,3,3,7,1
10821,00002492-05,0,4,1,0,2,1,1,1,5,7,3,3,7,1
10822,00002492-06,0,4,1,0,2,1,1,1,5,7,3,3,7,1
10823,00002503-03,3,4,0,3,3,1,1,1,2,7,3,3,7,1
10824,00002503-04,3,0,1,0,3,1,1,1,2,7,3,3,7,1
10825,00002503-05,3,0,1,0,3,1,1,1,2,7,3,3,7,1
10826,00002503-06,3,4,1,0,3,1,0,1,1,7,3,3,7,1
10827,00002503-07,3,4,1,0,3,1,0,1,1,7,3,3,7,1
10828,00002512-03,3,4,0,3,2,1,1,1,0,7,1,3,7,1
10829,00002512-04,3,4,0,3,2,1,1,1,0,7,1,3,7,1
10830,00002516-01,1,4,0,3,2,1,1,1,1,7,6,3,7,1
10831,00002523-07,3,4,0,3,2,1,1,1,1,7,1,3,7,1
10832,00002523-09,3,4,0,3,2,1,1,1,1,7,1,3,7,1
10833,00002523-10,3,0,0,0,6,1,1,1,2,7,1,3,7,1
10834,00002540-04,1,4,0,3,0,1,1,1,0,7,3,3,7,1
10835,00002540-05,1,4,0,3,0,1,1,1,0,7,3,3,7,1
10836,00002540-06,1,4,0,3,0,1,1,1,0,7,3,3,7,1
10837,00002540-07,1,4,0,3,0,1,1,1,0,7,3,3,7,1
10838,00002551-01,1,4,0,3,0,1,1,1,0,7,3,3,7,1
10839,00002551-02,1,4,0,3,6,2,2,1,0,7,3,3,7,1
10840,00002553-03,3,4,0,3,2,1,1,1,0,7,0,3,7,1
10841,00002553-04,3,4,1,3,2,1,1,1,0,7,0,3,7,1
10842,00002556-03,0,4,0,3,2,1,1,1,1,7,1,3,7,1
10843,00002560-03,0,0,0,0,3,1,1,1,1,7,3,3,7,1
10844,00002560-04,0,0,0,0,3,1,1,1,1,7,3,3,7,1
10845,00002560-05,0,4,0,0,3,1,0,1,0,7,3,3,7,1
10846,00002560-06,0,4,0,0,3,1,0,1,0,7,3,3,7,1
10847,00002560-07,0,4,0,0,3,1,0,1,0,7,3,3,7,1
10848,00002560-08,0,0,0,3,3,1,1,1,1,7,3,3,7,1
10849,00002560-09,0,4,0,0,3,1,0,1,0,7,3,3,7,1
10850,00002561-04,3,4,0,0,2,1,1,1,0,7,2,3,7,1
10851,00002561-06,2,4,0,0,2,1,1,1,0,7,2,3,7,1
10852,00002561-09,2,4,0,0,2,1,1,1,0,7,2,3,7,1
10853,00002568-01,1,4,0,0,2,1,1,1,0,7,2,3,7,1
10854,00002569-01,3,4,0,3,2,1,1,1,1,7,1,3,7,1
10855,00002570-02,1,4,0,3,2,1,1,1,0,7,1,3,7,1
10856,00002574-01,0,0,0,0,5,1,0,4,0,7,3,3,7,1
10857,00002574-02,0,0,0,0,5,1,0,4,0,7,3,3,7,1
10858,00002574-03,0,4,0,0,5,1,0,4,0,7,3,3,7,1
10859,00002577-03,0,4,0,3,2,1,1,1,0,7,3,3,7,1
10860,00002577-05,0,4,0,3,2,1,1,1,0,7,3,3,7,1
10861,00002595-01,0,0,0,3,2,1,1,1,1,7,1,3,7,1
10862,00002615-02,0,0,0,0,5,1,1,1,0,7,2,3,7,1
10863,00002617-03,0,0,0,0,2,1,1,1,0,7,3,3,7,1
10864,00002617-06,0,0,0,0,6,2,2,1,0,7,3,3,7,1
10865,00002618-02,1,4,0,0,6,1,0,1,0,7,0,3,7,1
10866,00002628-08,1,0,0,0,2,1,0,5,1,7,1,0,7,1
10867,00002642-02,0,4,0,0,2,1,0,1,0,7,2,3,7,1
10868,00002643-01,0,0,0,3,2,2,1,1,1,7,1,3,7,1
10869,00002647-02,0,4,0,0,2,1,0,1,1,7,3,3,7,1
10870,00002652-02,0,4,0,0,6,1,0,1,5,7,1,3,7,1
10871,00002657-02,0,1,0,3,5,1,1,5,5,7,3,3,7,1
10872,00002658-01,0,0,1,3,2,1,1,1,0,7,1,3,7,1
10873,00002659-01,1,4,0,3,6,1,1,1,1,7,3,3,7,1
10874,00002673-01,1,4,1,3,0,1,1,1,2,7,6,3,7,1
10875,00002678-36,1,4,0,3,6,2,2,1,0,7,3,3,7,1
10876,00002678-37,1,4,0,3,6,1,1,1,0,7,3,3,7,1
10877,00002678-38,1,4,0,3,0,1,1,1,0,7,3,3,7,1
10878,00002678-39,1,4,0,0,0,1,1,1,0,7,3,3,7,1
10879,00002678-40,1,4,0,3,6,1,1,1,0,7,3,3,7,1
10880,00002678-41,1,0,0,0,0,1,1,1,0,7,3,3,7,1
10881,00002678-42,1,4,0,0,0,1,1,1,0,7,3,3,7,1
10882,00002678-46,1,4,0,3,0,1,1,1,0,7,3,3,7,1
10883,00002678-47,1,4,0,3,0,1,1,1,0,7,3,3,7,1
10884,00002678-48,1,4,0,3,0,1,1,1,1,7,3,3,7,1
10885,00002678-49,1,4,0,0,0,1,1,1,0,7,3,3,7,1
10886,00002678-50,1,4,0,0,0,1,1,1,1,7,3,5,7,1
10887,00002678-51,1,0,0,3,6,1,1,1,0,7,3,3,7,1
10888,00002678-52,1,0,0,0,0,1,1,1,0,7,3,3,7,1
10889,00002678-53,1,0,0,0,0,1,1,1,0,7,3,3,7,1
10890,00002694-02,2,4,1,3,2,1,1,1,0,7,3,3,7,1
10891,00002699-06,1,0,0,3,2,1,1,1,0,7,3,3,7,1
10892,00002699-07,1,0,0,3,2,1,1,1,0,7,3,3,7,1
10893,00002699-08,1,0,0,3,6,2,2,1,0,7,3,3,7,1
10894,00002699-09,1,0,0,0,2,1,1,1,0,7,3,3,7,1
10895,00002699-10,1,0,0,3,2,1,1,1,0,7,3,3,7,1
10896,00002709-01,3,3,0,0,0,1,1,1,0,7,3,3,7,1
10897,00002725-05,1,0,0,3,0,1,1,1,0,7,3,3,7,1
10898,00002725-06,1,0,0,3,0,1,1,1,0,7,3,3,7,1
10899,00002725-07,1,0,0,0,0,1,1,1,0,7,3,3,7,1
10900,00002725-08,1,0,0,3,0,1,1,1,0,7,3,3,7,1
10901,00002729-01,1,4,0,0,2,1,0,1,1,7,3,3,7,1
10902,00002731-01,1,4,0,3,6,1,1,1,1,7,5,3,7,1
10903,00002732-04,0,0,0,3,5,1,1,1,0,7,3,3,7,1
10904,00002732-05,0,0,0,3,5,1,1,1,0,7,3,3,7,1
10905,00002732-06,0,0,0,3,5,2,2,1,0,7,3,3,7,1
10906,00002732-07,0,0,1,3,5,1,1,1,0,7,3,3,7,1
10907,00002738-01,1,4,1,0,6,1,2,1,0,7,1,3,7,1
10908,00002745-01,1,0,0,0,2,1,0,1,2,7,1,3,7,1
10909,00002747-01,3,0,1,3,6,1,1,1,1,7,3,5,7,1
10910,00002747-02,3,4,1,3,2,1,1,1,1,7,3,4,7,1
10911,00002762-09,0,0,0,0,2,1,1,1,0,7,3,3,7,1
10912,00002777-01,0,4,0,0,2,1,0,1,0,7,3,3,7,1
10913,00002777-02,0,4,0,0,2,1,0,1,0,7,3,3,7,1
10914,00002784-02,0,0,0,0,5,1,0,1,0,7,1,3,7,1
10915,00002792-07,1,0,1,0,2,1,1,1,2,7,3,3,7,1
10916,00002810-01,3,4,0,3,0,1,1,1,0,7,2,3,7,1
10917,00002810-02,3,4,0,3,0,1,1,1,0,7,2,3,7,1
10918,00002813-04,1,4,0,0,2,1,1,1,0,7,2,3,7,1
10919,00002813-05,1,4,0,3,2,1,1,1,0,7,2,3,7,1
10920,00002814-01,0,0,0,3,2,1,1,1,0,7,2,3,7,1
10921,00002821-03,1,4,0,1,2,1,1,1,1,7,3,3,7,1
10922,00002821-04,1,4,0,3,6,1,1,1,1,7,3,3,7,1
10923,00002821-05,1,4,0,3,2,1,1,1,0,7,3,3,7,1
10924,00002824-03,1,0,0,3,2,1,1,1,0,7,3,3,7,1
10925,00002824-04,1,0,0,3,2,1,1,1,0,7,3,3,7,1
10926,00002830-03,3,4,0,3,2,1,1,1,0,7,3,3,7,1
10927,00002830-04,3,4,0,3,2,1,1,1,0,7,3,3,7,1
10928,00002831-01,1,0,0,0,2,1,1,1,0,7,1,3,7,1
10929,00002831-02,1,0,0,3,2,1,1,1,0,7,1,3,7,1
10930,00002839-01,1,4,0,0,2,1,1,1,0,7,1,3,7,1
10931,00002845-03,0,0,0,0,6,1,0,1,5,7,1,3,7,1
10932,00002855-03,3,4,0,3,0,1,1,1,0,7,3,3,7,1
10933,00002855-04,3,4,0,3,0,1,1,1,0,7,3,3,7,1
10934,00002867-05,0,0,0,3,6,1,1,1,0,7,3,3,7,1
10935,00002867-06,0,0,0,0,0,1,0,1,0,7,3,3,7,1
10936,00002867-07,0,0,0,0,6,1,0,1,0,7,1,3,7,1
10937,00002867-08,0,0,0,0,0,1,0,1,0,7,1,3,7,1
10938,00002882-01,0,0,0,0,5,1,2,1,0,7,1,3,7,1
10939,00002882-02,0,0,0,0,5,1,0,1,0,7,1,3,7,1
10940,00002883-01,0,4,0,0,0,1,1,5,5,7,3,3,7,1
10941,00002884-01,0,4,0,3,2,1,1,1,1,7,1,3,7,1
10942,00002885-04,0,0,0,0,2,1,0,1,0,7,2,3,7,1
10943,00002885-07,0,0,0,0,2,1,1,1,0,7,2,3,7,1
10944,00002885-08,0,0,0,0,2,1,0,1,0,7,2,3,7,1
10945,00002886-03,1,4,1,3,2,1,1,5,1,7,6,3,7,1
10946,00002886-04,1,4,0,3,2,1,1,5,1,7,6,3,7,1
10947,00002901-02,1,0,0,0,2,1,0,1,0,7,2,5,7,1
10948,00002903-02,0,4,0,3,0,1,1,1,1,7,3,3,7,1
10949,00002904-03,1,4,0,3,2,1,1,1,1,7,3,3,7,1
10950,00002905-09,3,4,0,2,2,1,0,1,0,7,1,3,7,1
10951,00002905-10,3,4,0,0,2,1,0,1,1,7,1,3,7,1
10952,00002905-11,3,4,0,0,2,1,0,1,1,7,1,3,7,1
10953,00002905-12,3,4,0,0,2,1,0,1,1,7,1,3,7,1
10954,00002905-13,3,4,0,0,2,1,0,1,7,7,1,7,7,1
10955,00002906-04,0,0,0,3,5,1,1,1,0,7,2,3,7,1
10956,00002906-05,0,0,0,3,5,1,1,1,0,7,2,3,7,1
10957,00002906-06,0,0,0,3,5,1,1,1,0,7,2,3,7,1
10958,00002908-01,1,0,0,0,2,1,1,1,0,7,0,3,7,1
10959,00002912-01,1,0,0,3,2,1,1,1,1,7,1,3,7,1
10960,00002915-02,3,4,0,0,2,1,0,1,1,7,3,3,7,1
10961,00002922-02,0,4,0,3,2,1,1,1,0,7,3,3,7,1
10962,00002924-02,3,0,0,1,2,1,1,1,0,7,2,3,7,1
10963,00002927-05,0,0,0,3,0,1,1,1,0,7,3,3,7,1
10964,00002927-06,0,0,0,0,0,1,1,1,0,7,3,3,7,1
10965,00002927-07,0,0,0,3,0,1,1,1,0,7,3,3,7,1
10966,00002927-08,0,0,0,3,6,1,1,1,0,7,3,3,7,1
10967,00002929-02,0,4,0,0,6,1,2,1,0,7,0,3,7,1
10968,00002929-03,0,4,0,0,2,1,0,1,0,7,0,3,7,1
10969,00002948-02,3,0,0,3,0,1,1,1,0,7,3,3,7,1
10970,00002950-03,1,0,0,3,2,1,1,1,0,7,1,3,7,1
10971,00002951-02,2,4,0,0,2,1,1,1,0,7,6,3,7,1
10972,00002951-03,2,4,0,3,6,1,1,1,0,7,6,3,7,1
10973,00002951-04,2,4,0,3,2,1,1,1,0,7,6,3,7,1
10974,00002953-01,0,1,0,0,2,1,0,1,1,7,3,3,7,1
10975,00002954-01,0,4,0,3,2,1,1,1,1,7,1,3,7,1
10976,00002957-01,2,4,1,0,2,1,0,1,0,7,2,3,7,1
10977,00002957-02,2,4,1,0,2,1,1,1,0,7,2,3,7,1
